Time,Hand,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21
12-05-2022 @ 13:31:44,Left,(923.2823467254639:946.8157196044922:-7.152485270722764e-09),(818.8658380508423:936.7544174194336:-0.045155495405197144),(737.4646139144897:874.4023704528809:-0.06807132065296173),(691.0856580734253:808.4723854064941:-0.09247269481420517),(657.3431253433228:762.5664138793945:-0.11894909292459488),(765.736985206604:711.4245986938477:-0.007336226757615805),(729.2545437812805:613.9244270324707:-0.03055240400135517),(716.2430191040039:553.1715774536133:-0.05607563629746437),(710.4394054412842:501.3745880126953:-0.07706792652606964),(821.5885591506958:679.6748542785645:-0.012487535364925861),(799.568932056427:558.2065773010254:-0.0309971421957016),(790.5819439888:481.6798782348633:-0.06579253077507019),(788.3485865592957:419.4199848175049:-0.0957350879907608),(879.5205402374268:674.8299980163574:-0.02595953829586506),(870.1560044288635:555.3246116638184:-0.04966215044260025),(864.1725969314575:479.60972785949707:-0.08817028254270554),(862.8227591514587:420.0234031677246:-0.11793031543493271),(941.8613004684448:690.9955787658691:-0.04618048667907715),(970.5070996284485:603.7872505187988:-0.07150361686944962),(989.8119878768921:543.5957336425781:-0.09664727002382278),(1006.8842911720276:490.8562660217285:-0.11687854677438736)
12-05-2022 @ 13:31:44,Right,(373.07388067245483:1007.7902984619141:1.0138528239167499e-08),(450.497270822525:955.5255889892578:-0.05044078081846237),(503.31594228744507:875.3727722167969:-0.07867592573165894),(537.0553207397461:805.8322334289551:-0.1061338409781456),(579.7547149658203:760.9467315673828:-0.13503606617450714),(409.4414806365967:757.7901077270508:-0.029955891892313957),(416.89371943473816:656.2261390686035:-0.05256054177880287),(416.1661112308502:595.3723526000977:-0.07247928529977798),(414.5005238056183:542.8246879577637:-0.08816733956336975),(348.1466209888458:756.1545753479004:-0.029601385816931725),(336.76028966903687:644.6944427490234:-0.04522721841931343),(327.7569830417633:576.9435882568359:-0.069070965051651),(319.99749183654785:520.1195526123047:-0.08981174975633621),(297.9104018211365:776.5636253356934:-0.03659416362643242),(277.78202176094055:681.6184043884277:-0.05551271513104439),(267.8166604042053:621.6015815734863:-0.08159764111042023),(262.8624004125595:569.9242973327637:-0.10141902416944504),(253.8250082731247:813.4318542480469:-0.05018482729792595),(222.13484823703766:745.975513458252:-0.06868074834346771),(207.68384635448456:702.0962333679199:-0.08637502044439316),(199.73199248313904:659.4921684265137:-0.10045208781957626)
12-05-2022 @ 13:31:44,Left,(923.3244466781616:945.9477424621582:-7.111550903715624e-09),(819.6107625961304:935.595588684082:-0.0461156852543354),(737.6895976066589:873.6000823974609:-0.06990652531385422),(691.356475353241:807.4922561645508:-0.09475233405828476),(657.3522019386292:761.019287109375:-0.12166966497898102),(765.8748078346252:710.7957458496094:-0.012333973310887814),(728.7382078170776:613.0550765991211:-0.037506528198719025),(715.989260673523:552.1893310546875:-0.06418543308973312),(710.8419299125671:500.1987075805664:-0.08585500717163086),(821.8029856681824:678.9721298217773:-0.017096899449825287),(799.5630097389221:556.9726181030273:-0.038446616381406784),(791.3818430900574:480.48912048339844:-0.07479199022054672),(790.0720453262329:418.13610076904297:-0.10555243492126465),(880.0035309791565:674.0205001831055:-0.029842888936400414),(870.6415700912476:554.6370506286621:-0.05591314285993576),(864.5834255218506:478.5336685180664:-0.09573276340961456),(863.0758094787598:418.43104362487793:-0.1260644942522049),(942.705295085907:690.6314277648926:-0.049170561134815216),(971.1560440063477:603.3650779724121:-0.07604288309812546),(990.3522062301636:543.5437774658203:-0.10206488519906998),(1007.1467399597168:491.18408203125:-0.12280578166246414)
12-05-2022 @ 13:31:44,Right,(373.3623683452606:1006.5566253662109:9.92980631053797e-09),(450.8353579044342:954.4997978210449:-0.05014590546488762),(503.83391976356506:875.1622009277344:-0.07857430726289749),(537.2146439552307:805.587100982666:-0.10633812844753265),(579.6814584732056:759.9580764770508:-0.13550366461277008),(409.40330743789673:756.7683219909668:-0.029178475961089134),(417.0329260826111:655.1150894165039:-0.051637887954711914),(416.6001784801483:594.5237159729004:-0.07146022468805313),(415.1660442352295:542.2927093505859:-0.08711446821689606),(348.12589287757874:755.1215171813965:-0.029133601114153862),(336.6928267478943:643.4834861755371:-0.044850803911685944),(327.88782119750977:575.7463645935059:-0.06879428029060364),(320.29882192611694:519.0575408935547:-0.08952689915895462),(297.98591136932373:775.5899620056152:-0.036454275250434875),(277.9952573776245:680.7365798950195:-0.055502623319625854),(268.18947672843933:620.5983924865723:-0.08163005858659744),(263.3572196960449:569.1086196899414:-0.10138127207756042),(253.96930038928986:812.6200103759766:-0.05034882575273514),(222.38693296909332:744.6429061889648:-0.06896524131298065),(208.1027054786682:700.7393074035645:-0.08665608614683151),(200.51132440567017:658.6461639404297:-0.10065609961748123)
12-05-2022 @ 13:31:44,Left,(924.3005347251892:945.2057075500488:-6.859173229400994e-09),(819.5219922065735:934.7554206848145:-0.0455772690474987),(738.0014848709106:872.6317977905273:-0.0690949484705925),(692.0990180969238:806.9158744812012:-0.09395784884691238),(658.3564853668213:760.8407020568848:-0.12094814330339432),(766.0132098197937:709.9745750427246:-0.010119709186255932),(729.1368699073792:612.2397994995117:-0.03449712321162224),(716.710946559906:551.5932083129883:-0.06066730245947838),(711.8674564361572:500.1277542114258:-0.08204075694084167),(822.3117899894714:678.5067558288574:-0.015231378376483917),(800.1998519897461:556.6548728942871:-0.03548070788383484),(792.1962261199951:480.3302192687988:-0.07119390368461609),(791.0626173019409:418.27749252319336:-0.10159561038017273),(880.6508016586304:673.6353492736816:-0.02845289558172226),(871.1839127540588:554.4794654846191:-0.05342493951320648),(865.1561522483826:478.59864234924316:-0.09261252731084824),(863.57257604599:418.6336326599121:-0.12272070348262787),(943.3037710189819:689.8965454101562:-0.04835004359483719),(971.9729375839233:603.0656433105469:-0.07440215349197388),(991.0497522354126:543.2965278625488:-0.09994526952505112),(1007.4662232398987:490.7742691040039:-0.12043258547782898)
12-05-2022 @ 13:31:44,Right,(373.35641384124756:1006.8170928955078:1.0047323861783752e-08),(450.8403468132019:954.8842620849609:-0.05210968852043152),(503.5442090034485:874.7541618347168:-0.08116304874420166),(536.7149806022644:804.7372627258301:-0.10925815254449844),(579.1655731201172:759.067325592041:-0.13878053426742554),(410.11778354644775:755.6370735168457:-0.03030017763376236),(417.7833867073059:654.1701507568359:-0.05297558754682541),(417.1018695831299:593.4736633300781:-0.07311562448740005),(415.3725528717041:541.2252044677734:-0.08900570869445801),(348.5090410709381:754.1485977172852:-0.029465865343809128),(337.0120847225189:642.7944374084473:-0.04513419419527054),(327.8906536102295:575.2821350097656:-0.0693814679980278),(320.08033990859985:518.9009857177734:-0.09040538221597672),(298.1114387512207:774.7666168212891:-0.03621114417910576),(277.81939029693604:680.2962112426758:-0.055324018001556396),(267.644607424736:620.4483032226562:-0.08189190179109573),(262.5042128562927:569.0873336791992:-0.10202663391828537),(253.97382259368896:811.8560600280762:-0.0497184656560421),(222.34642624855042:744.2820167541504:-0.06852643191814423),(208.0921483039856:700.6733322143555:-0.08653930574655533),(200.5911147594452:658.6067962646484:-0.10081210732460022)
12-05-2022 @ 13:31:44,Left,(925.6845545768738:945.5906295776367:-6.645622274703555e-09),(820.4962134361267:935.4510498046875:-0.04409034922719002),(738.7265825271606:873.2814788818359:-0.06705545634031296),(692.034387588501:807.755241394043:-0.09179439395666122),(659.0591812133789:761.0661506652832:-0.11873091012239456),(765.6258130073547:710.8333396911621:-0.007232377305626869),(729.3074584007263:612.824592590332:-0.030609330162405968),(716.9779658317566:551.8711853027344:-0.05628329515457153),(712.0953369140625:500.1679229736328:-0.07741325348615646),(821.7018556594849:679.6150588989258:-0.013013260439038277),(799.3963479995728:558.1902122497559:-0.03191845864057541),(791.19464635849:481.8174934387207:-0.06687567383050919),(789.6360468864441:419.4092845916748:-0.09689925611019135),(879.9805498123169:674.5809745788574:-0.026913078501820564),(870.0794005393982:555.4648017883301:-0.05065367370843887),(864.0665745735168:479.2700386047363:-0.0889614075422287),(862.6412272453308:419.437894821167:-0.11867734044790268),(942.5956034660339:690.2826690673828:-0.047460027039051056),(971.2414026260376:603.1181144714355:-0.07254854589700699),(990.457456111908:543.2033729553223:-0.0973157286643982),(1007.1169352531433:490.9819221496582:-0.1173553466796875)
12-05-2022 @ 13:31:44,Right,(373.12315821647644:1006.9072723388672:1.0337910971713882e-08),(450.611629486084:954.6259117126465:-0.05194614827632904),(503.7314701080322:874.5071411132812:-0.08096302300691605),(537.3037362098694:804.5788192749023:-0.10903576016426086),(579.9520826339722:758.8168716430664:-0.13849949836730957),(410.6674647331238:756.0726928710938:-0.030234772711992264),(417.9789197444916:654.7283363342285:-0.0528130866587162),(417.38659143447876:593.9484786987305:-0.07285487651824951),(415.71656227111816:541.4277648925781:-0.0886954516172409),(349.39960956573486:754.4078063964844:-0.029425213113427162),(337.7960193157196:643.0898094177246:-0.044900428503751755),(328.8836073875427:575.5945014953613:-0.06899874657392502),(321.0684335231781:518.9147186279297:-0.08997771143913269),(299.1354525089264:774.8136520385742:-0.036173801869153976),(278.83461713790894:680.0727653503418:-0.055081456899642944),(268.8402396440506:620.6246566772461:-0.0814986377954483),(263.70657205581665:569.2678642272949:-0.10159721225500107),(254.85177397727966:811.7023086547852:-0.049651067703962326),(223.2138043642044:744.1715812683105:-0.06830292195081711),(209.04731512069702:700.5477905273438:-0.08623749017715454),(201.52103126049042:658.084602355957:-0.10049889981746674)
12-05-2022 @ 13:31:44,Left,(925.5525898933411:946.2650871276855:-6.790815909596404e-09),(820.16037940979:936.2603759765625:-0.04527672380208969),(738.7685537338257:874.226245880127:-0.06857381761074066),(692.4194669723511:808.4483528137207:-0.09342469274997711),(659.4455480575562:761.3866424560547:-0.12040552496910095),(765.2509045600891:712.7165222167969:-0.0075448346324265),(729.1297245025635:614.6161079406738:-0.03087014891207218),(716.7930221557617:553.4595108032227:-0.05645482614636421),(711.6933917999268:501.82811737060547:-0.07757415622472763),(821.4454579353333:681.0471153259277:-0.012768306769430637),(799.4786167144775:558.8727951049805:-0.03155083581805229),(791.1602067947388:481.6253471374512:-0.0665222555398941),(789.3218421936035:418.72984886169434:-0.09662377089262009),(879.7933530807495:675.7143402099609:-0.026266351342201233),(869.9932050704956:555.6832122802734:-0.05009017139673233),(864.0705013275146:479.0584373474121:-0.08849558234214783),(862.4978041648865:418.87701988220215:-0.11832553893327713),(942.4267530441284:691.2807083129883:-0.04653867334127426),(971.1655068397522:603.8689041137695:-0.07180614769458771),(990.5815029144287:543.6025428771973:-0.09672978520393372),(1007.3590421676636:491.03010177612305:-0.11689028888940811)
12-05-2022 @ 13:31:44,Right,(374.8047745227814:1005.9639358520508:1.0372665393276748e-08),(452.27232456207275:953.5738563537598:-0.04955855384469032),(505.38254141807556:873.9797401428223:-0.07778258621692657),(538.7068104743958:804.8288726806641:-0.1053955927491188),(580.8997821807861:759.8482131958008:-0.1344790756702423),(411.6753852367401:756.4698600769043:-0.029632430523633957),(418.83421182632446:655.0285148620605:-0.052156031131744385),(418.3719491958618:594.2821884155273:-0.0719001293182373),(416.83945298194885:541.7236518859863:-0.08749962598085403),(350.6170642375946:754.8097229003906:-0.029893701896071434),(338.5888373851776:643.4904098510742:-0.04546232149004936),(329.5504152774811:575.9959030151367:-0.06910525262355804),(321.6467607021332:519.1086959838867:-0.0897359848022461),(300.4959440231323:775.2039527893066:-0.03741461783647537),(279.98724818229675:680.3239059448242:-0.05630873888731003),(269.94277238845825:620.4045867919922:-0.08228295296430588),(264.8918080329895:568.7963676452637:-0.10206315666437149),(256.48646235466003:812.1159553527832:-0.05142252892255783),(224.3982195854187:744.6980667114258:-0.06993696838617325),(209.88125145435333:700.7973861694336:-0.08752279728651047),(202.12979078292847:658.2287406921387:-0.10154668986797333)
12-05-2022 @ 13:31:44,Left,(925.2173352241516:947.9382705688477:-6.708348543327247e-09),(820.5329060554504:937.6183319091797:-0.046061091125011444),(739.3896889686584:874.8766136169434:-0.06956476718187332),(692.8238582611084:809.2919540405273:-0.09453553706407547),(660.0179529190063:762.6826286315918:-0.1216224655508995),(765.0089263916016:713.2756233215332:-0.007428890094161034),(729.2485570907593:615.3349685668945:-0.03053095005452633),(717.3345923423767:554.0175247192383:-0.056111399084329605),(712.750461101532:502.26179122924805:-0.0772038921713829),(821.2273621559143:681.9457054138184:-0.01215992122888565),(799.4979929924011:560.3404426574707:-0.03039986453950405),(791.5483117103577:483.33263397216797:-0.06532882153987885),(789.9401450157166:420.4643440246582:-0.09543509036302567),(879.4262337684631:676.8035888671875:-0.025272179394960403),(869.3253993988037:557.3741912841797:-0.048436082899570465),(863.5687136650085:481.02670669555664:-0.08682190626859665),(862.131199836731:420.88711738586426:-0.11674884706735611),(941.8181705474854:692.2087097167969:-0.04526502639055252),(969.8965859413147:604.980297088623:-0.06993371993303299),(989.2057228088379:544.7998809814453:-0.09474439918994904),(1005.8910799026489:492.0802116394043:-0.11491381376981735)
12-05-2022 @ 13:31:44,Right,(376.61848425865173:1007.7081298828125:1.0332845690186332e-08),(454.98751401901245:954.7805786132812:-0.0505659244954586),(507.2514832019806:875.0075340270996:-0.07883185148239136),(539.194757938385:805.2076148986816:-0.1063973680138588),(581.4297008514404:759.8067283630371:-0.13543324172496796),(413.0696403980255:757.7804946899414:-0.028957584872841835),(419.9579071998596:656.2435913085938:-0.0512346588075161),(419.02623653411865:595.2581405639648:-0.07096166163682938),(417.0325720310211:542.5154113769531:-0.08657864481210709),(351.7751348018646:756.178150177002:-0.02869790978729725),(339.8660945892334:644.6548461914062:-0.04394202306866646),(330.73864459991455:576.6802024841309:-0.06767161935567856),(322.77106761932373:519.744987487793:-0.08833866566419601),(301.48542165756226:776.6748046875:-0.035897333174943924),(280.51819682121277:681.9675064086914:-0.0545768067240715),(270.3759706020355:622.0243835449219:-0.08066662400960922),(265.2992248535156:570.465259552002:-0.10051671415567398),(257.430202960968:813.7283706665039:-0.04972793906927109),(224.6874314546585:746.5327835083008:-0.06823582202196121),(210.13008534908295:702.8255081176758:-0.08591461926698685),(202.5282597541809:660.5466842651367:-0.09993035346269608)
12-05-2022 @ 13:31:44,Left,(924.6496939659119:947.1966934204102:-6.616973191597708e-09),(819.3248820304871:937.3912811279297:-0.045401107519865036),(738.7020564079285:874.59228515625:-0.06830418854951859),(692.9098606109619:808.699951171875:-0.09285005182027817),(659.2275810241699:762.2649192810059:-0.11951199918985367),(765.377848148346:714.3222999572754:-0.005216078832745552),(729.9883961677551:615.8663749694824:-0.027443870902061462),(717.5508856773376:554.5192909240723:-0.052514396607875824),(711.9637584686279:502.50926971435547:-0.07333845645189285),(821.0484051704407:682.950382232666:-0.010157406330108643),(799.2444276809692:560.7757759094238:-0.027240270748734474),(790.1798057556152:483.2972717285156:-0.061627347022295),(787.5559616088867:420.53887367248535:-0.09150482714176178),(878.6974024772644:677.7771377563477:-0.023569118231534958),(868.8943576812744:558.0490493774414:-0.04581955447793007),(863.1408262252808:481.3370132446289:-0.08371986448764801),(861.7524290084839:421.0473918914795:-0.11342430859804153),(940.5489277839661:692.9048538208008:-0.0438867025077343),(967.999963760376:605.8292198181152:-0.06803634017705917),(987.1016907691956:545.5355644226074:-0.09256897866725922),(1003.56360912323:492.73916244506836:-0.11256056278944016)
12-05-2022 @ 13:31:44,Right,(380.53542137145996:1008.2805633544922:1.0593910637624049e-08),(457.8536260128021:954.6575546264648:-0.048672016710042953),(509.67071771621704:875.3122329711914:-0.07657308876514435),(541.1244678497314:806.5331840515137:-0.10399100929498672),(581.4843535423279:761.6829872131348:-0.13291405141353607),(414.8691236972809:758.6949348449707:-0.029721375554800034),(421.5086531639099:657.4427032470703:-0.05257243290543556),(420.71200489997864:596.5366172790527:-0.07246623188257217),(418.726966381073:543.881721496582:-0.08812861144542694),(353.74279260635376:757.2688865661621:-0.030478008091449738),(341.35417342185974:645.875186920166:-0.04648851603269577),(332.17390537261963:577.9036331176758:-0.07023248821496964),(323.96422147750854:520.7167053222656:-0.09091337770223618),(303.6205780506134:777.9217529296875:-0.03839343041181564),(282.0483112335205:682.6961517333984:-0.057533618062734604),(271.6041433811188:622.635612487793:-0.08348578214645386),(266.1008620262146:570.8062362670898:-0.10327697545289993),(259.47240471839905:815.2599906921387:-0.052709054201841354),(226.16887986660004:747.9294204711914:-0.07144846022129059),(211.0357654094696:703.6357498168945:-0.0891030803322792),(202.78250098228455:660.4368209838867:-0.10319206118583679)
12-05-2022 @ 13:31:44,Left,(923.9319348335266:947.8575897216797:-6.571165833690884e-09),(817.5343465805054:936.9335174560547:-0.04091081768274307),(737.9056978225708:872.2059631347656:-0.06054757535457611),(693.1767511367798:805.1106262207031:-0.08277945220470428),(661.1289024353027:758.2602310180664:-0.1072169840335846),(766.9031667709351:714.0723609924316:0.0028657710645347834),(730.7257890701294:615.8028030395508:-0.017245668917894363),(718.0795168876648:553.9429664611816:-0.040845856070518494),(711.9616341590881:501.0655403137207:-0.06076063960790634),(821.7165970802307:683.2063865661621:-0.0041442373767495155),(800.0971126556396:560.9248924255371:-0.018831029534339905),(791.7340278625488:481.7970085144043:-0.051614392548799515),(789.9045467376709:418.0708980560303:-0.0805511474609375),(878.3604097366333:678.4594917297363:-0.01980694569647312),(868.4058952331543:557.4629974365234:-0.04099953547120094),(862.8239822387695:480.68424224853516:-0.07795726507902145),(861.8527221679688:420.5349540710449:-0.1070265918970108),(939.4809150695801:693.5759353637695:-0.042183518409729004),(967.1326017379761:606.3921546936035:-0.06616133451461792),(985.7935667037964:545.236930847168:-0.09037252515554428),(1002.0552849769592:491.70055389404297:-0.11006756126880646)
12-05-2022 @ 13:31:44,Right,(381.6357171535492:1010.7368087768555:1.0551766571609278e-08),(459.9018144607544:956.8557357788086:-0.04821544885635376),(511.2963938713074:877.1706390380859:-0.07544220238924026),(541.9816589355469:807.8506278991699:-0.10225521773099899),(582.4979066848755:762.6810836791992:-0.13056470453739166),(416.50049686431885:760.5473327636719:-0.028484728187322617),(422.7146816253662:659.8247337341309:-0.050937894731760025),(421.418080329895:598.8321304321289:-0.07064346224069595),(419.23290610313416:545.782470703125:-0.08614160865545273),(355.09472250938416:758.8762664794922:-0.029215605929493904),(342.52540826797485:647.6008987426758:-0.04490729048848152),(333.18807005882263:579.5409393310547:-0.06836201250553131),(325.0837969779968:522.1885299682617:-0.08877106755971909),(304.67565178871155:779.3497467041016:-0.037131525576114655),(282.61051297187805:684.3801498413086:-0.05598629266023636),(271.8704867362976:624.3189811706543:-0.0814792737364769),(266.3532042503357:572.6094245910645:-0.10087992250919342),(260.35717964172363:816.7073249816895:-0.05145875737071037),(226.23046875:749.3635368347168:-0.06997818499803543),(210.57853996753693:705.1846504211426:-0.08732887357473373),(201.96922838687897:662.2294235229492:-0.10110162198543549)
12-05-2022 @ 13:31:44,Left,(922.3211932182312:947.8041458129883:-6.486417181150728e-09),(815.9160089492798:935.7574653625488:-0.03850911185145378),(738.1439423561096:870.3768539428711:-0.057039979845285416),(695.3360152244568:803.0684852600098:-0.0786232203245163),(664.6498489379883:755.3014183044434:-0.10243850201368332),(769.0479469299316:713.3318710327148:0.006309858988970518),(732.2387480735779:614.9300765991211:-0.01263230200856924),(720.2199196815491:552.9050445556641:-0.03556829318404198),(715.1705002784729:500.18428802490234:-0.055030494928359985),(823.5507130622864:683.3343887329102:-0.001556030591018498),(801.866340637207:560.5557632446289:-0.015185652300715446),(794.2864179611206:480.70884704589844:-0.04741803556680679),(793.4939861297607:417.36345291137695:-0.07588402181863785),(879.48655128479:678.8979721069336:-0.01797289028763771),(869.4689512252808:557.2000122070312:-0.03785122558474541),(864.0427565574646:479.7792434692383:-0.07409147173166275),(863.4659743309021:419.7685432434082:-0.10283152759075165),(939.737184047699:693.8109970092773:-0.040973205119371414),(966.9366502761841:606.1573219299316:-0.0638393685221672),(984.651460647583:544.526481628418:-0.08743274956941605),(1000.1772022247314:490.9822082519531:-0.1067991778254509)
12-05-2022 @ 13:31:44,Right,(382.8178632259369:1011.6977691650391:1.0560659902125735e-08),(461.1982548236847:957.945728302002:-0.04850180819630623),(512.6962172985077:879.2700004577637:-0.07606424391269684),(542.958197593689:810.4708099365234:-0.10314435511827469),(581.8922209739685:764.6472930908203:-0.1316879242658615),(417.7790093421936:762.4711990356445:-0.028926920145750046),(423.5233676433563:661.4922523498535:-0.05154910683631897),(422.3309540748596:600.5490875244141:-0.07133571058511734),(420.14761447906494:547.5644302368164:-0.08687634766101837),(356.4302372932434:760.6743621826172:-0.029555080458521843),(343.26836943626404:649.2818069458008:-0.04537808150053024),(333.91068935394287:581.0844612121582:-0.06894268095493317),(325.6574249267578:523.707275390625:-0.08944378048181534),(305.9552586078644:781.010627746582:-0.0374004952609539),(283.4123110771179:686.0584259033203:-0.056322500109672546),(272.5046896934509:626.158332824707:-0.08194631338119507),(266.8389630317688:574.6015548706055:-0.10147055983543396),(261.3265085220337:818.2864379882812:-0.05164901167154312),(226.78158223628998:751.0824966430664:-0.07024037837982178),(210.95331966876984:706.8409538269043:-0.08771786838769913),(202.36623287200928:663.8136863708496:-0.10160533338785172)
12-05-2022 @ 13:31:44,Left,(921.8796586990356:947.4924659729004:-6.644082617413005e-09),(815.8309721946716:934.837646484375:-0.036292627453804016),(739.2864346504211:868.9336395263672:-0.05407807603478432),(697.1513342857361:802.5954437255859:-0.07554536312818527),(667.7826261520386:756.1321449279785:-0.09947420656681061),(771.3199281692505:712.9197692871094:0.00894444901496172),(735.1199555397034:615.2351760864258:-0.008739275857806206),(722.2015142440796:553.4114456176758:-0.030423186719417572),(715.6972646713257:501.02474212646484:-0.048924144357442856),(826.0671186447144:683.4139251708984:-0.00015242800873238593),(804.077296257019:560.8664131164551:-0.011651779524981976),(794.8916530609131:481.60045623779297:-0.04156641662120819),(792.1493625640869:418.7047290802002:-0.06845056265592575),(881.6176843643188:679.0446853637695:-0.017820147797465324),(872.3714017868042:557.3367691040039:-0.035154182463884354),(866.7284631729126:479.94415283203125:-0.06892242282629013),(865.4350161552429:419.6634578704834:-0.09634764492511749),(941.2023138999939:693.0266761779785:-0.04213331639766693),(968.4339022636414:604.797191619873:-0.06290379911661148),(985.1148819923401:542.6003265380859:-0.08484867215156555),(998.9979529380798:488.09566497802734:-0.10323981195688248)
12-05-2022 @ 13:31:44,Right,(382.76681542396545:1013.25439453125:1.0530469829461708e-08),(460.38387179374695:959.4224166870117:-0.04815895855426788),(512.1170854568481:880.9249877929688:-0.07628916203975677),(542.7953338623047:812.592658996582:-0.10391249507665634),(581.6459941864014:766.9478416442871:-0.13310885429382324),(417.43631958961487:764.1771697998047:-0.031597379595041275),(423.5810136795044:663.2001113891602:-0.055417269468307495),(422.62497782707214:602.2196388244629:-0.07589975744485855),(420.75130462646484:548.9535140991211:-0.09192594885826111),(356.13357424736023:762.5763130187988:-0.032793860882520676),(343.1094002723694:651.0221099853516:-0.050205379724502563),(333.9494740962982:582.72216796875:-0.07440316677093506),(325.9450113773346:524.9480438232422:-0.09531459957361221),(305.86874127388:783.2139015197754:-0.04096762090921402),(283.303906917572:688.201847076416:-0.061127495020627975),(272.4934244155884:628.1627655029297:-0.08712800592184067),(266.97572350502014:576.3038635253906:-0.10684973001480103),(261.6468930244446:820.858325958252:-0.05540366470813751),(227.3479199409485:753.2917213439941:-0.07485520839691162),(211.68153941631317:708.8041305541992:-0.09265054762363434),(203.29941630363464:665.621223449707:-0.10678484290838242)
12-05-2022 @ 13:31:44,Left,(922.180860042572:947.112922668457:-6.5218674905054286e-09),(817.8060007095337:934.9007034301758:-0.037094421684741974),(740.600094795227:869.2737579345703:-0.054841868579387665),(698.204927444458:803.0799865722656:-0.07606857270002365),(671.1434769630432:757.712574005127:-0.09968165308237076),(772.060797214508:713.1113433837891:0.00947593804448843),(736.9784688949585:615.6793212890625:-0.007307867985218763),(724.0241074562073:553.7064743041992:-0.028726501390337944),(717.5546836853027:500.9831428527832:-0.04712795466184616),(825.8618330955505:683.5482215881348:0.0012780309189110994),(802.4280595779419:562.7121734619141:-0.008908998221158981),(791.1640691757202:484.1594696044922:-0.038598209619522095),(786.3518643379211:421.1531066894531:-0.0655631497502327),(881.060471534729:679.009838104248:-0.015529561787843704),(870.9094262123108:559.0060615539551:-0.031768687069416046),(864.5020580291748:481.5634346008301:-0.06562227010726929),(862.6505613327026:421.2615394592285:-0.09322061389684677),(940.8228349685669:692.5542068481445:-0.03904582932591438),(966.929247379303:604.6855545043945:-0.059001773595809937),(983.8371419906616:542.798023223877:-0.0807790458202362),(998.1349039077759:488.95694732666016:-0.09917287528514862)
12-05-2022 @ 13:31:44,Right,(382.798615694046:1014.2789840698242:1.0522798632450758e-08),(460.84906339645386:960.2132034301758:-0.04862535744905472),(512.3278427124023:882.1162605285645:-0.0764259397983551),(542.6074290275574:813.4565162658691:-0.1036834865808487),(581.5964913368225:767.6427841186523:-0.13246262073516846),(417.51176476478577:765.9864234924316:-0.029464466497302055),(423.68114590644836:664.7081565856934:-0.05213441699743271),(422.66505002975464:603.4436416625977:-0.07199151068925858),(420.6209170818329:550.0877952575684:-0.08769373595714569),(356.22150778770447:764.099292755127:-0.030117690563201904),(343.3086669445038:652.4614906311035:-0.046033069491386414),(334.10622239112854:583.7423515319824:-0.06970372796058655),(325.82640409469604:526.0818099975586:-0.09036087244749069),(306.03691577911377:784.4998741149902:-0.037963125854730606),(283.3996295928955:689.7294044494629:-0.05703859031200409),(272.5028872489929:629.2473220825195:-0.08305476605892181),(266.77829146385193:576.8892288208008:-0.10291236639022827),(261.85180842876434:822.0625877380371:-0.052153270691633224),(227.23169445991516:754.9507141113281:-0.07095726579427719),(211.18995487689972:710.716609954834:-0.08872577548027039),(202.45790004730225:667.7874183654785:-0.10286226868629456)
12-05-2022 @ 13:31:44,Left,(922.9801154136658:947.211799621582:-6.421587706029186e-09),(818.0092906951904:934.5260810852051:-0.035288821905851364),(741.4835500717163:868.8184547424316:-0.05153610557317734),(699.5158195495605:802.4505615234375:-0.07148104161024094),(671.2772440910339:756.965389251709:-0.09385333955287933),(773.523223400116:714.0001487731934:0.012169107794761658),(737.5316905975342:616.3648223876953:-0.0035940883681178093),(724.484052658081:554.007453918457:-0.02440827712416649),(717.9811549186707:500.6685447692871:-0.042402900755405426),(827.0640635490417:684.4283866882324:0.0036179479211568832),(803.023316860199:563.1576919555664:-0.005927779711782932),(792.6046085357666:484.19214248657227:-0.03523336723446846),(789.0414333343506:421.748628616333:-0.06178447604179382),(882.2769284248352:679.4478034973145:-0.013452586717903614),(872.019989490509:559.0164184570312:-0.029415138065814972),(866.5662431716919:481.78333282470703:-0.06322059780359268),(865.6984949111938:422.16736793518066:-0.09059551358222961),(942.213613986969:692.4167060852051:-0.03704368323087692),(968.2535934448242:604.5161819458008:-0.0568559393286705),(984.5984816551208:542.5443077087402:-0.07879731804132462),(998.405270576477:489.06909942626953:-0.09718803316354752)
