Time,Hand,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21
13-06-2022 @ 09:40:38,Left,(414.62921142578125:313.1822204589844:-2.509624952296008e-09),(379.49668884277344:302.5960350036621:-0.03246409818530083),(349.5582580566406:278.1657886505127:-0.055013447999954224),(331.55452728271484:254.67684745788574:-0.07727836817502975),(318.26623916625977:235.3513240814209:-0.10127836465835571),(367.8232955932617:227.32234954833984:-0.0352848656475544),(356.59820556640625:188.66729736328125:-0.06333157420158386),(352.1308898925781:164.26191329956055:-0.08722761273384094),(349.8102569580078:142.6110076904297:-0.10515262186527252),(389.1933822631836:222.1509075164795:-0.03972898796200752),(383.2860565185547:178.96862983703613:-0.06792686134576797),(382.07183837890625:151.90266609191895:-0.0970834419131279),(382.15633392333984:128.02946090698242:-0.11931499093770981),(410.0410461425781:224.7024393081665:-0.047836750745773315),(406.69677734375:183.37178707122803:-0.07482553273439407),(405.70411682128906:157.74224281311035:-0.1021852046251297),(405.04642486572266:135.82757949829102:-0.12147919833660126),(431.35093688964844:234.41734313964844:-0.05942047759890556),(432.7101135253906:199.0066623687744:-0.08296351134777069),(432.89527893066406:177.51819133758545:-0.10199375450611115),(432.86338806152344:158.86247634887695:-0.11681146174669266)
13-06-2022 @ 09:40:38,Left,(408.6133575439453:313.948917388916:-3.106561230481475e-09),(374.7279357910156:303.45800399780273:-0.028480999171733856),(345.0005340576172:280.0960922241211:-0.04867566376924515),(326.56490325927734:257.13881492614746:-0.06876960396766663),(311.8406867980957:238.91153812408447:-0.09026707708835602),(360.6087875366211:228.63438606262207:-0.03126361221075058),(349.2285919189453:190.03910064697266:-0.05578254163265228),(345.3596496582031:165.80449104309082:-0.07587891072034836),(343.7357711791992:144.15830612182617:-0.09095700830221176),(382.0448303222656:222.0847463607788:-0.035785332322120667),(374.79637145996094:179.12846088409424:-0.05939752608537674),(372.40245819091797:153.16876888275146:-0.08285068720579147),(371.49009704589844:129.66556549072266:-0.10110577940940857),(403.5438919067383:224.04789447784424:-0.04361867532134056),(399.41043853759766:183.1763505935669:-0.06618160009384155),(397.0214080810547:158.18169593811035:-0.0882459431886673),(394.9681854248047:136.05854988098145:-0.10409484803676605),(426.2670135498047:233.60547065734863:-0.054757457226514816),(429.15504455566406:198.9645481109619:-0.07465929538011551),(429.5148468017578:177.1267318725586:-0.0899718850851059),(429.2312240600586:157.33640670776367:-0.10191995650529861)
13-06-2022 @ 09:40:38,Left,(398.26969146728516:318.09468269348145:-2.7676261282749692e-09),(363.93924713134766:304.5467948913574:-0.02144615165889263),(333.95374298095703:279.1552734375:-0.03949081897735596),(315.52772521972656:256.1766815185547:-0.05939609557390213),(301.91308975219727:237.88374423980713:-0.0808161273598671),(354.59423065185547:228.03332805633545:-0.021933728829026222),(341.8225860595703:190.160493850708:-0.045443952083587646),(336.54361724853516:166.39028549194336:-0.0659061074256897),(333.4136962890625:145.077223777771:-0.08149190247058868),(376.02386474609375:222.9661989212036:-0.030859848484396935),(367.2715377807617:180.54842948913574:-0.0541532076895237),(364.12841796875:154.5084285736084:-0.07866305857896805),(362.7964401245117:131.6742467880249:-0.0977085754275322),(398.20526123046875:226.02383136749268:-0.04293246939778328),(391.69898986816406:185.72984218597412:-0.06481019407510757),(388.2426071166992:162.11328506469727:-0.08689244091510773),(385.1163864135742:141.64355278015137:-0.10292473435401917),(422.1037292480469:235.97431182861328:-0.05797477811574936),(423.33179473876953:202.3340892791748:-0.07718349993228912),(422.59593963623047:180.71770191192627:-0.09224110096693039),(421.1609649658203:161.03230476379395:-0.10428425669670105)
13-06-2022 @ 09:40:38,Left,(402.28389739990234:318.442325592041:-2.0250312537939408e-09),(367.0828628540039:306.17780685424805:-0.018873561173677444),(336.11377716064453:281.00337982177734:-0.034480415284633636),(317.48098373413086:257.2456741333008:-0.05209941044449806),(304.7855758666992:238.25371742248535:-0.07159072905778885),(353.83113861083984:230.8644676208496:-0.020717903971672058),(341.6023635864258:191.4014196395874:-0.04369625449180603),(336.8357849121094:167.17150211334229:-0.06292779743671417),(334.5552444458008:145.29255867004395:-0.07757370173931122),(375.10059356689453:224.3935775756836:-0.030601443722844124),(365.7766342163086:180.76483726501465:-0.05311375856399536),(362.91717529296875:154.56464767456055:-0.07611799985170364),(362.3250961303711:131.3125705718994:-0.0941786915063858),(397.603759765625:226.32628440856934:-0.04337725043296814),(390.6915283203125:184.6135139465332:-0.06532332301139832),(387.6362609863281:160.34811973571777:-0.08670114725828171),(385.64910888671875:139.0028715133667:-0.1022544652223587),(422.73616790771484:235.6089448928833:-0.058830343186855316),(423.7586212158203:201.1530303955078:-0.07918767631053925),(423.236083984375:179.35907363891602:-0.09435384720563889),(422.6361083984375:159.48955535888672:-0.10618147253990173)
13-06-2022 @ 09:40:38,Left,(397.91271209716797:319.65399742126465:-2.640164975531434e-09),(361.93294525146484:307.41233825683594:-0.023792512714862823),(330.5091857910156:281.878137588501:-0.04203738272190094),(311.21402740478516:257.1539497375488:-0.06142066419124603),(296.41773223876953:237.85082817077637:-0.08224423974752426),(346.7851257324219:230.979323387146:-0.024362340569496155),(334.5964813232422:191.91853523254395:-0.04773601517081261),(330.69164276123047:167.59586334228516:-0.0672212615609169),(329.2668151855469:145.80252170562744:-0.0818883553147316),(369.00550842285156:224.22722339630127:-0.03174234926700592),(360.12340545654297:181.31455421447754:-0.05415382236242294),(358.07552337646484:155.88987350463867:-0.0773085281252861),(358.04500579833984:132.99519538879395:-0.09539245069026947),(392.6729965209961:225.82318782806396:-0.042384542524814606),(384.8369598388672:184.92804050445557:-0.06388291716575623),(381.21856689453125:160.99119186401367:-0.08547399193048477),(378.5511016845703:139.97955322265625:-0.10117515921592712),(419.3876266479492:234.59349632263184:-0.056150320917367935),(421.0372543334961:199.0469741821289:-0.0753023624420166),(421.1054992675781:176.3407802581787:-0.09011446684598923),(420.76595306396484:155.7749891281128:-0.10182487964630127)
13-06-2022 @ 09:40:38,Left,(387.5348663330078:321.4306640625:-4.4219386485799816e-10),(351.90406799316406:309.5332145690918:-0.017627721652388573),(321.7146301269531:284.0261650085449:-0.029840081930160522),(303.72631072998047:260.2954959869385:-0.04354878515005112),(290.48038482666016:243.06964874267578:-0.05837003514170647),(339.4698715209961:232.98108100891113:-0.012311709113419056),(327.28694915771484:195.55638313293457:-0.02899237535893917),(322.7825927734375:172.5963306427002:-0.0439593680202961),(320.1731491088867:152.64939308166504:-0.05531357601284981),(359.5866394042969:227.11737155914307:-0.018578307703137398),(351.72306060791016:185.27292251586914:-0.03417085483670235),(349.47948455810547:160.42757034301758:-0.052956368774175644),(348.92269134521484:139.68124866485596:-0.06757501512765884),(380.09883880615234:229.0550708770752:-0.02759820967912674),(374.9653625488281:189.87951278686523:-0.04254893213510513),(372.9463577270508:166.6907501220703:-0.060136739164590836),(371.1258316040039:147.20755577087402:-0.07279855012893677),(401.83319091796875:237.53371238708496:-0.039392199367284775),(401.77921295166016:206.02191925048828:-0.05224551260471344),(401.27235412597656:186.58430099487305:-0.06346504390239716),(400.2947998046875:169.19506072998047:-0.07238578796386719)
13-06-2022 @ 09:40:38,Right,(382.73571014404297:329.9413776397705:8.012546737212745e-10),(348.23612213134766:319.5644187927246:-0.016659386456012726),(320.17181396484375:295.64927101135254:-0.026783166453242302),(301.42650604248047:272.8413963317871:-0.03605441376566887),(288.5447883605957:254.83989715576172:-0.04622263088822365),(334.9223327636719:244.41816329956055:-0.021179046481847763),(322.3545455932617:205.84118843078613:-0.03360257297754288),(317.61940002441406:181.5124797821045:-0.042739298194646835),(315.4346466064453:161.54889106750488:-0.049415554851293564),(355.5459213256836:237.8893232345581:-0.02171538583934307),(347.57652282714844:194.69255447387695:-0.03416116535663605),(345.31951904296875:168.0447006225586:-0.04485339671373367),(345.1304244995117:146.5821933746338:-0.05288192629814148),(375.51769256591797:238.92817497253418:-0.023099303245544434),(370.2341079711914:198.77423286437988:-0.03469045087695122),(367.7046203613281:173.5708236694336:-0.04431011527776718),(366.2113952636719:153.7712574005127:-0.05063973739743233),(395.02403259277344:246.6038703918457:-0.026705337688326836),(394.9787139892578:215.2745246887207:-0.03578393906354904),(394.6876525878906:196.32144927978516:-0.04159151390194893),(394.6805953979492:181.20234489440918:-0.04579247161746025)
13-06-2022 @ 09:40:38,Left,(380.4069519042969:328.5819625854492:-1.9538912710004297e-09),(346.6775131225586:318.46489906311035:-0.01814192160964012),(318.9315986633301:295.0206756591797:-0.02884724922478199),(300.81809997558594:272.6247024536133:-0.03901640698313713),(289.89023208618164:254.23004150390625:-0.050173357129096985),(335.1272964477539:242.9384422302246:-0.019003206863999367),(323.5505676269531:204.9838399887085:-0.031322501599788666),(319.36397552490234:181.09545707702637:-0.04154902696609497),(317.6475715637207:161.076021194458:-0.04938506707549095),(355.02925872802734:237.22143173217773:-0.01990221068263054),(347.84820556640625:194.7956085205078:-0.03130301088094711),(346.1631393432617:168.8733959197998:-0.04337415099143982),(346.9838333129883:147.48021125793457:-0.05299648270010948),(374.52953338623047:239.0363359451294:-0.02224844880402088),(370.83778381347656:199.30418014526367:-0.03343230485916138),(369.7128677368164:173.76482963562012:-0.04529595375061035),(369.8480224609375:153.89971733093262:-0.05380082502961159),(393.72730255126953:247.36078262329102:-0.02705417014658451),(396.3660430908203:217.600736618042:-0.036698851734399796),(397.83233642578125:198.50493907928467:-0.04400067403912544),(399.7749328613281:183.30883026123047:-0.04957742244005203)
13-06-2022 @ 09:40:38,Right,(359.94091033935547:370.596227645874:9.16491238456274e-09),(327.47913360595703:363.91679763793945:-0.02909245900809765),(301.7948532104492:350.6256866455078:-0.04862813651561737),(288.41569900512695:335.593900680542:-0.06397093087434769),(281.8307113647461:316.979284286499:-0.07976190745830536),(323.0091857910156:298.1847095489502:-0.044403258711099625),(315.3091239929199:257.3283290863037:-0.057260267436504364),(315.35083770751953:238.92232418060303:-0.06402164697647095),(316.64939880371094:228.11097621917725:-0.06891059875488281),(348.0690383911133:293.8890552520752:-0.036544762551784515),(342.7696990966797:251.77382469177246:-0.049576420336961746),(343.5459518432617:233.91377449035645:-0.05670769885182381),(344.7221374511719:221.08695030212402:-0.06241260841488838),(370.4267120361328:296.3679599761963:-0.02894573099911213),(368.6140823364258:257.94822692871094:-0.03885108232498169),(368.6231231689453:241.4194679260254:-0.04456372931599617),(367.56954193115234:229.0865135192871:-0.04885878041386604),(390.3611755371094:303.9631175994873:-0.02424817532300949),(393.93089294433594:273.89559745788574:-0.032078687101602554),(395.99212646484375:259.1960334777832:-0.03604995831847191),(396.76307678222656:247.26654052734375:-0.039470504969358444)
13-06-2022 @ 09:40:39,Right,(357.9637145996094:406.0960578918457:5.817595294388411e-09),(325.8427047729492:402.41400718688965:-0.02652790956199169),(301.57257080078125:387.91966438293457:-0.04449733346700668),(288.1781578063965:371.2049102783203:-0.05901695042848587),(278.93285751342773:354.77580070495605:-0.07459293305873871),(322.7089309692383:335.573787689209:-0.04236356541514397),(314.3359375:298.45836639404297:-0.056695856153964996),(311.63753509521484:276.87034606933594:-0.06519534438848495),(310.38862228393555:260.24654388427734:-0.0717577114701271),(344.55177307128906:330.39012908935547:-0.038330741226673126),(338.2045364379883:289.7741889953613:-0.05164097994565964),(336.6396713256836:267.09766387939453:-0.05927787348628044),(336.9711685180664:248.65971565246582:-0.06619127094745636),(365.1048278808594:333.78464698791504:-0.034980349242687225),(361.57470703125:296.15346908569336:-0.0473279170691967),(360.9603500366211:273.76121520996094:-0.05591574311256409),(360.79151153564453:255.65354347229004:-0.06250431388616562),(384.35237884521484:343.6069107055664:-0.03416697680950165),(388.93856048583984:316.42770767211914:-0.04572450369596481),(391.2591552734375:298.4301280975342:-0.052842363715171814),(393.32935333251953:283.2501697540283:-0.0586162805557251)
13-06-2022 @ 09:40:39,Right,(352.41939544677734:440.251407623291:5.634395616738175e-09),(320.0330352783203:435.06906509399414:-0.024369480088353157),(295.97984313964844:418.9354991912842:-0.04221928119659424),(283.0933380126953:399.6800994873047:-0.057097140699625015),(275.16475677490234:380.9762191772461:-0.07284654676914215),(317.66345977783203:367.88583755493164:-0.04007537290453911),(311.06252670288086:330.3263568878174:-0.053805842995643616),(310.3235054016113:308.8136100769043:-0.06167204678058624),(311.6868782043457:292.2077465057373:-0.06755192577838898),(339.92237091064453:362.8499221801758:-0.036854784935712814),(336.4104461669922:322.58511543273926:-0.049621857702732086),(336.6484832763672:301.5577983856201:-0.056334685534238815),(338.82476806640625:285.0978183746338:-0.06202850490808487),(360.5152893066406:365.65887451171875:-0.034273549914360046),(357.8482437133789:326.9850540161133:-0.04631239175796509),(358.0122756958008:304.5387554168701:-0.05459954962134361),(359.1114807128906:287.1757221221924:-0.060618821531534195),(379.76261138916016:374.53147888183594:-0.03388020023703575),(385.5760192871094:345.4745292663574:-0.04464462772011757),(388.58150482177734:326.54056549072266:-0.05116451904177666),(391.5904998779297:310.95723152160645:-0.056311387568712234)
13-06-2022 @ 09:40:39,Left,(347.47222900390625:465.28404235839844:1.661793258556088e-09),(315.74968338012695:456.6625213623047:-0.034401558339595795),(292.5041961669922:434.06664848327637:-0.055563513189554214),(281.33060455322266:410.51719665527344:-0.07410852611064911),(272.32784271240234:390.3168296813965:-0.0937967523932457),(319.2975425720215:383.6565399169922:-0.03766003996133804),(314.0708923339844:346.1715602874756:-0.05825359746813774),(312.0503616333008:322.9470634460449:-0.07521282136440277),(311.6756820678711:304.24312591552734:-0.08810173720121384),(339.8492431640625:379.58252906799316:-0.03546581417322159),(338.32508087158203:339.362211227417:-0.05612886697053909),(339.04266357421875:314.5389175415039:-0.07620050013065338),(341.34639739990234:294.63586807250977:-0.09168101102113724),(358.9133834838867:383.1841564178467:-0.036216650158166885),(358.9592742919922:344.2154788970947:-0.05631015822291374),(359.92897033691406:320.3569221496582:-0.07661113888025284),(361.4237976074219:301.31052017211914:-0.09102430939674377),(377.08824157714844:393.54037284851074:-0.04041694849729538),(384.1510772705078:363.06318283081055:-0.058730535209178925),(387.8117370605469:342.6207733154297:-0.0735735073685646),(391.23931884765625:325.22552490234375:-0.08498178422451019)
13-06-2022 @ 09:40:39,Left,(346.1549377441406:482.4952697753906:1.7211964076224717e-09),(315.69671630859375:473.2569122314453:-0.03821641579270363),(292.02198028564453:453.66846084594727:-0.06198327615857124),(278.6130905151367:432.32754707336426:-0.0818973183631897),(270.5299186706543:411.2500762939453:-0.10240603238344193),(317.2045707702637:402.7584743499756:-0.04493606463074684),(311.77845001220703:363.94832611083984:-0.06497907638549805),(310.3211975097656:340.8685111999512:-0.08008600771427155),(310.3148651123047:322.1679210662842:-0.09113525599241257),(338.355712890625:398.7770748138428:-0.03922354429960251),(336.3043212890625:358.50972175598145:-0.05845459923148155),(337.13855743408203:335.38744926452637:-0.07511040568351746),(339.5374298095703:316.2000846862793:-0.08777733892202377),(357.6912307739258:401.78123474121094:-0.0361175574362278),(358.3467483520508:364.5550060272217:-0.053992897272109985),(359.8263931274414:341.85779571533203:-0.07050888240337372),(361.7298126220703:323.62009048461914:-0.08198156207799911),(376.05541229248047:411.0608196258545:-0.03668195754289627),(382.5727844238281:380.21432876586914:-0.05189421400427818),(386.1367416381836:360.81204414367676:-0.0636955052614212),(389.576416015625:344.5634937286377:-0.07281375676393509)
13-06-2022 @ 09:40:39,Left,(347.5010681152344:502.4480438232422:2.5628967836865968e-09),(320.6612777709961:490.77226638793945:-0.027216870337724686),(298.87210845947266:471.59239768981934:-0.04825639724731445),(286.0655975341797:454.0888023376465:-0.06804946810007095),(276.80980682373047:437.01873779296875:-0.08907666057348251),(322.1156311035156:426.4009666442871:-0.03930306062102318),(318.1779670715332:388.49321365356445:-0.06016199290752411),(318.5067367553711:367.0265007019043:-0.07492952048778534),(320.30792236328125:349.9291133880615:-0.08553097397089005),(342.48844146728516:423.9229488372803:-0.040239766240119934),(343.7794876098633:384.12829399108887:-0.05907279998064041),(345.9177780151367:362.68675804138184:-0.07391061633825302),(349.0370559692383:344.5067882537842:-0.08565519750118256),(361.84886932373047:428.24981689453125:-0.043292172253131866),(364.7038269042969:390.93735694885254:-0.06009659543633461),(366.8141555786133:369.0941047668457:-0.07480651140213013),(368.9768981933594:351.1863040924072:-0.08575540035963058),(380.8519744873047:439.02588844299316:-0.04926358163356781),(388.39778900146484:408.8675594329834:-0.06363202631473541),(391.5967559814453:389.60028648376465:-0.07414822280406952),(394.88685607910156:373.0144500732422:-0.08278409391641617)
13-06-2022 @ 09:40:39,Left,(347.52532958984375:516.4339828491211:1.2983473185457228e-09),(323.1927490234375:502.6808166503906:-0.023347539827227592),(303.3415222167969:482.25574493408203:-0.04209578037261963),(291.54672622680664:464.1512203216553:-0.06071013584733009),(280.7025718688965:448.2539749145508:-0.08076762408018112),(326.32781982421875:441.6863536834717:-0.03347136452794075),(324.0788269042969:405.42097091674805:-0.05542479455471039),(324.9772644042969:383.8765811920166:-0.07181176543235779),(326.9742202758789:365.3514862060547:-0.08393201231956482),(345.59444427490234:440.0251293182373:-0.03801638260483742),(347.3025894165039:401.40798568725586:-0.05876712128520012),(350.23487091064453:378.6312675476074:-0.076290063560009),(353.75770568847656:359.1563415527344:-0.09024163335561752),(363.98826599121094:444.7019863128662:-0.044797271490097046),(367.64331817626953:408.30565452575684:-0.06420936435461044),(370.02235412597656:386.11069679260254:-0.08118270337581635),(372.1569061279297:366.59711837768555:-0.09376529604196548),(381.9797897338867:455.916051864624:-0.054211702197790146),(390.7525634765625:427.5361633300781:-0.0713246762752533),(394.8328399658203:408.42430114746094:-0.08363716304302216),(398.44635009765625:391.1055564880371:-0.09350766986608505)
13-06-2022 @ 09:40:39,Left,(351.26209259033203:513.0677604675293:-2.00761851587572e-09),(325.3948211669922:500.9206008911133:-0.02561524696648121),(304.42556381225586:481.86744689941406:-0.045330118387937546),(291.4643859863281:464.36559677124023:-0.06430298835039139),(279.58030700683594:449.2815399169922:-0.08486500382423401),(326.4744186401367:441.09140396118164:-0.036522265523672104),(322.7463912963867:405.76332092285156:-0.05926574021577835),(323.5174560546875:384.6555519104004:-0.07656628638505936),(325.9644317626953:366.2138557434082:-0.08948656916618347),(345.77117919921875:438.81978034973145:-0.03978666290640831),(346.3323974609375:400.9453296661377:-0.06121411174535751),(348.60240936279297:378.783016204834:-0.08014168590307236),(351.9538116455078:359.40038681030273:-0.09518030285835266),(363.44329833984375:443.1368923187256:-0.04532454162836075),(366.4839553833008:407.71239280700684:-0.06563274562358856),(368.8163757324219:385.3835105895996:-0.08478396385908127),(371.30165100097656:365.3602409362793:-0.0988522320985794),(380.58616638183594:453.9496421813965:-0.053402867168188095),(389.7464370727539:426.41982078552246:-0.07182194292545319),(394.1345977783203:407.42308616638184:-0.08592092245817184),(398.08311462402344:389.89983558654785:-0.09704754501581192)
13-06-2022 @ 09:40:39,Left,(357.35374450683594:520.0014495849609:1.9755992397563205e-09),(333.3767318725586:505.68185806274414:-0.01683775708079338),(311.7895698547363:486.88791275024414:-0.034847211092710495),(296.5836715698242:472.37016677856445:-0.05313301458954811),(282.9307556152344:461.6671085357666:-0.07271497696638107),(332.23323822021484:458.5388946533203:-0.04035746678709984),(328.17325592041016:422.3869228363037:-0.06283427774906158),(328.919677734375:400.65216064453125:-0.07738498598337173),(330.73009490966797:381.9280815124512:-0.08807629346847534),(351.2293243408203:458.5130310058594:-0.04702238738536835),(352.0355224609375:420.76778411865234:-0.06860268861055374),(355.8850860595703:397.98505783081055:-0.08214212954044342),(360.3451156616211:378.5764217376709:-0.09322037547826767),(369.447021484375:463.0832576751709:-0.05435614287853241),(372.3488235473633:428.32592010498047:-0.07307179272174835),(374.4602966308594:405.93329429626465:-0.08517331629991531),(376.2659454345703:386.3568878173828:-0.09433895349502563),(387.46387481689453:472.6270580291748:-0.06353868544101715),(397.26436614990234:445.46098709106445:-0.07839232683181763),(401.9541549682617:426.5928840637207:-0.08724099397659302),(405.5094528198242:409.810209274292:-0.09482189267873764)
13-06-2022 @ 09:40:39,Left,(355.0531768798828:527.0516967773438:2.4952314520154673e-11),(338.6402130126953:515.2447128295898:-0.023769443854689598),(327.05692291259766:498.63000869750977:-0.042339444160461426),(322.2954559326172:484.8366165161133:-0.05770469829440117),(318.2535743713379:473.73324394226074:-0.07463948428630829),(335.95428466796875:469.7322750091553:-0.057497479021549225),(334.48680877685547:436.7318630218506:-0.08055263757705688),(337.3750305175781:416.0112762451172:-0.09365261346101761),(340.24620056152344:398.7183952331543:-0.10290466248989105),(354.3315124511719:467.65746116638184:-0.05682280659675598),(356.3545608520508:431.25:-0.08115807920694351),(360.9282684326172:409.2245864868164:-0.09385964274406433),(365.4032897949219:389.06235694885254:-0.10357380658388138),(371.6663360595703:471.15397453308105:-0.05571756511926651),(376.8858337402344:437.5869941711426:-0.07756459712982178),(380.61134338378906:416.5476894378662:-0.0900459885597229),(383.8939666748047:397.8142547607422:-0.09849173575639725),(388.3607482910156:479.5462703704834:-0.05606071650981903),(397.5955581665039:455.4855251312256:-0.07429437339305878),(404.4013214111328:439.4641399383545:-0.08457320928573608),(410.19256591796875:425.1925277709961:-0.09201314300298691)
13-06-2022 @ 09:40:39,Right,(356.49890899658203:525.8545303344727:-1.1538743294181586e-09),(339.7698974609375:508.09661865234375:-0.01128200814127922),(333.3043670654297:484.3168830871582:-0.0267251618206501),(333.95751953125:460.25147438049316:-0.03890019655227661),(337.03853607177734:437.7707862854004:-0.05305945873260498),(340.5327606201172:475.00024795532227:-0.06763608753681183),(341.47972106933594:443.45824241638184:-0.09243528544902802),(345.44055938720703:423.17745208740234:-0.10382256656885147),(350.64525604248047:406.99971199035645:-0.11210744082927704),(358.6270523071289:476.1371040344238:-0.07179077714681625),(366.1061477661133:443.6429500579834:-0.1017863005399704),(373.1425476074219:422.394962310791:-0.1135435402393341),(379.7005844116211:404.3914031982422:-0.12225954234600067),(376.4081573486328:481.47743225097656:-0.07283640652894974),(386.5080261230469:449.69584465026855:-0.09987267106771469),(391.937255859375:428.90713691711426:-0.11244264990091324),(396.3539123535156:409.9600410461426:-0.12057019770145416),(393.2054901123047:491.2272834777832:-0.072551429271698),(408.12522888183594:467.4009418487549:-0.09561766684055328),(414.8744201660156:450.5598449707031:-0.10768774151802063),(420.08392333984375:435.1127243041992:-0.11624777317047119)
13-06-2022 @ 09:40:39,Left,(353.524169921875:515.1463508605957:-1.9569634801541724e-09),(348.79451751708984:500.86177825927734:-0.006422704551368952),(352.1624755859375:479.95007514953613:-0.018199531361460686),(357.93468475341797:460.50461769104004:-0.027983935549855232),(363.1093215942383:443.40800285339355:-0.0392523817718029),(359.4195556640625:471.99995040893555:-0.05136773735284805),(367.8760528564453:446.9062900543213:-0.07334845513105392),(374.0373992919922:428.87346267700195:-0.08356262743473053),(379.98512268066406:413.44493865966797:-0.09056007862091064),(364.29744720458984:470.9842300415039:-0.05717252194881439),(373.52489471435547:444.4339656829834:-0.0837322324514389),(379.5967483520508:425.03342628479004:-0.09464719891548157),(385.1266860961914:406.5681266784668:-0.10227881371974945),(367.9728698730469:472.8174304962158:-0.06069936603307724),(376.2218475341797:445.3116703033447:-0.08506112545728683),(381.0429000854492:424.9460792541504:-0.09543821215629578),(385.3567886352539:405.9890556335449:-0.10145311057567596),(370.2225112915039:477.3314952850342:-0.06296642124652863),(377.1717834472656:453.10346603393555:-0.08384428918361664),(381.64928436279297:434.7911739349365:-0.09468839317560196),(386.05052947998047:418.26321601867676:-0.10221337527036667)
13-06-2022 @ 09:40:40,Right,(363.2659149169922:510.02283096313477:-2.5257769209474645e-09),(346.19873046875:494.3213653564453:-0.02604563720524311),(340.6404113769531:468.6397933959961:-0.05312257260084152),(343.27308654785156:446.31245613098145:-0.07212737202644348),(347.37125396728516:428.2412910461426:-0.0929972380399704),(342.947998046875:470.56031227111816:-0.11225178092718124),(341.2940979003906:441.3331890106201:-0.1534367948770523),(346.85901641845703:421.97553634643555:-0.1728917807340622),(352.1907424926758:405.76738357543945:-0.1849040389060974),(359.9345397949219:472.74733543395996:-0.10955052077770233),(364.78355407714844:441.9129753112793:-0.15579736232757568),(371.48632049560547:420.851526260376:-0.17176994681358337),(377.68436431884766:401.7907905578613:-0.18265298008918762),(377.3634719848633:477.52172470092773:-0.10259049385786057),(386.00303649902344:448.4600830078125:-0.14036566019058228),(391.83509826660156:428.8497734069824:-0.15104639530181885),(396.6958236694336:410.6517219543457:-0.1569785475730896),(392.94189453125:483.9605140686035:-0.09478963166475296),(406.58103942871094:463.0783939361572:-0.12429571151733398),(413.96949768066406:448.103084564209:-0.1358921229839325),(420.3170394897461:433.70716094970703:-0.14383365213871002)
13-06-2022 @ 09:40:40,Right,(355.05462646484375:506.5993309020996:-4.116682106314329e-09),(352.70301818847656:491.561336517334:-0.000650911417324096),(355.00904083251953:469.480676651001:-0.015578868798911572),(359.43782806396484:451.87371253967285:-0.029409823939204216),(362.4211120605469:437.3144817352295:-0.045040473341941833),(356.14410400390625:465.1608467102051:-0.06144232302904129),(362.9056930541992:440.74971199035645:-0.09003586322069168),(369.471435546875:423.4937381744385:-0.10415249317884445),(374.21852111816406:410.1108455657959:-0.11389283835887909),(359.8048782348633:466.80599212646484:-0.07257109880447388),(367.6532745361328:438.41986656188965:-0.10811330378055573),(375.8151626586914:417.15442657470703:-0.12275417894124985),(382.8826904296875:398.8120651245117:-0.1329253613948822),(364.67655181884766:471.2892723083496:-0.07987622171640396),(375.2553176879883:441.9191265106201:-0.11006850004196167),(381.75018310546875:420.2657890319824:-0.12047305703163147),(386.3926315307617:400.97620010375977:-0.1267334520816803),(370.6665802001953:477.8898239135742:-0.08519783616065979),(384.68299865722656:455.3217887878418:-0.1096145436167717),(393.5329818725586:436.07285499572754:-0.11996046453714371),(400.51605224609375:418.0906677246094:-0.1274941861629486)
13-06-2022 @ 09:40:40,Right,(362.31544494628906:501.9414710998535:-2.898415285557121e-09),(345.33687591552734:487.43791580200195:-0.015635931864380836),(341.2685012817383:464.15565490722656:-0.03318026289343834),(345.58406829833984:443.64970207214355:-0.045825932174921036),(350.45948028564453:428.61888885498047:-0.06037156283855438),(344.3667221069336:460.70411682128906:-0.07833454012870789),(344.49058532714844:433.930721282959:-0.10829586535692215),(348.89686584472656:415.936918258667:-0.12332943081855774),(352.7484893798828:401.00629806518555:-0.13335445523262024),(360.2002716064453:462.8000736236572:-0.079123355448246),(369.02305603027344:435.7337951660156:-0.11372395604848862),(375.98533630371094:416.9638252258301:-0.12798017263412476),(381.5283203125:400.48267364501953:-0.13797733187675476),(376.217041015625:468.3021068572998:-0.0765136331319809),(388.48716735839844:442.76384353637695:-0.10620671510696411),(393.26717376708984:423.4725093841553:-0.11830113083124161),(396.4446258544922:405.86008071899414:-0.12552990019321442),(390.91495513916016:476.8440628051758:-0.07293007522821426),(406.07189178466797:457.882661819458:-0.09674345701932907),(413.94657135009766:442.7431869506836:-0.10821790993213654),(420.04425048828125:429.02904510498047:-0.11621233820915222)
